onset	duration	sample	trial_type	condition	GaborV	Gabor_stim_file	SoundV	Sound_stim_file	Correct	response_time
1.5	0	751	aud_only	2	3	no Gabor shown	3	no Sound played	1	1.398091
7.5	0	3751	vis_dis	3	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.5234104
13.5	0	6751	nonsp_vis	5	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	1.983032
19.5	0	9751	vis_only	4	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	1.592011
25.5	0	12751	vis_dis	3	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.5308947
31.5	0	15751	nonsp_aud	6	1	no Gabor shown	2	no Sound played	0	1.983558
37.5	0	18751	nonsp_vis	5	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	1.194811
43.5	0	21751	nonsp_vis	5	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.8206515
49.5	0	24751	nonsp_vis	5	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	1.357495
55.5	0	27751	nonsp_vis	5	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.8644395
61.5	0	30751	aud_dis	1	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.6605589
67.5	0	33751	vis_only	4	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.8305765
73.5	0	36751	vis_dis	3	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	1.038213
79.5	0	39751	nonsp_aud	6	2	no Gabor shown	2	no Sound played	1	1.453801
85.5	0	42751	vis_dis	3	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.5418508
91.5	0	45751	nonsp_aud	6	2	no Gabor shown	1	no Sound played	1	1.169677
97.5	0	48751	vis_only	4	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	1.162273
103.5	0	51751	vis_dis	3	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.5479794
109.5	0	54751	aud_dis	1	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.4732664
115.5	0	57751	aud_dis	1	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	1.222383
121.5	0	60751	aud_only	2	2	no Gabor shown	1	no Sound played	1	1.680592
127.5	0	63751	nonsp_aud	6	3	no Gabor shown	3	no Sound played	1	1.077225
133.5	0	66751	nonsp_aud	6	1	no Gabor shown	3	no Sound played	1	0.8271388
139.5	0	69751	nonsp_aud	6	1	no Gabor shown	1	no Sound played	0	0.9802046
145.5	0	72751	aud_dis	1	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.9230799
151.5	0	75751	vis_only	4	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	1.389358
157.5	0	78751	aud_only	2	1	no Gabor shown	3	no Sound played	1	0.8528723
163.5	0	81751	vis_only	4	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	0	1.725568
169.5	0	84751	vis_dis	3	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.7337837
175.5	0	87751	vis_only	4	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	1.480217
181.5	0	90751	nonsp_aud	6	1	no Gabor shown	1	no Sound played	0	0.9299637
187.5	0	93751	vis_only	4	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	2.454595
193.5	0	96751	aud_only	2	3	no Gabor shown	2	no Sound played	0	1.066374
199.5	0	99751	aud_only	2	3	no Gabor shown	1	no Sound played	0	0.9085039
205.5	0	102751	nonsp_aud	6	1	no Gabor shown	2	no Sound played	0	1.129916
211.5	0	105751	aud_dis	1	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	1.318407
217.5	0	108751	aud_dis	1	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.5835743
223.5	0	111751	vis_only	4	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.8357228
229.5	0	114751	aud_only	2	3	no Gabor shown	3	no Sound played	1	1.0916
235.5	0	117751	aud_dis	1	3	gabor10_50percent.png	1	stimulus___500Hz.wav	0	2.094255
241.5	0	120751	nonsp_aud	6	1	no Gabor shown	1	no Sound played	0	0.8765834
247.5	0	123751	aud_dis	1	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.5946221
253.5	0	126751	aud_dis	1	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	1.687238
259.5	0	129751	aud_only	2	1	no Gabor shown	2	no Sound played	1	1.015753
265.5	0	132751	vis_only	4	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	3.405797
271.5	0	135751	vis_only	4	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.9753531
277.5	0	138751	aud_dis	1	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	1.949192
283.5	0	141751	nonsp_aud	6	1	no Gabor shown	1	no Sound played	0	0.8663527
289.5	0	144751	vis_only	4	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	1.337327
295.5	0	147751	vis_only	4	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	1.367992
301.5	0	150751	vis_only	4	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	1.115981
307.5	0	153751	vis_only	4	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.9459127
313.5	0	156751	aud_only	2	3	no Gabor shown	1	no Sound played	0	1.660916
319.5	0	159751	aud_only	2	2	no Gabor shown	2	no Sound played	0	0.5702652
325.5	0	162751	nonsp_vis	5	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	3.016668
331.5	0	165751	nonsp_aud	6	2	no Gabor shown	2	no Sound played	0	0.8715481
337.5	0	168751	vis_dis	3	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.7017891
343.5	0	171751	nonsp_vis	5	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.7878543
349.5	0	174751	aud_dis	1	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	1.573433
355.5	0	177751	vis_dis	3	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.6056388
361.5	0	180751	nonsp_vis	5	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.8621964
367.5	0	183751	vis_dis	3	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.657398
373.5	0	186751	nonsp_aud	6	3	no Gabor shown	1	no Sound played	0	0.7659752
379.5	0	189751	vis_only	4	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.9515633
385.5	0	192751	vis_dis	3	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.4820015
391.5	0	195751	nonsp_aud	6	2	no Gabor shown	2	no Sound played	0	1.013048
397.5	0	198751	aud_dis	1	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.9472488
403.5	0	201751	nonsp_vis	5	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.8871103
409.5	0	204751	vis_dis	3	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	1.360155
415.5	0	207751	aud_only	2	2	no Gabor shown	3	no Sound played	1	0.7300572
421.5	0	210751	nonsp_vis	5	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	1.845736
427.5	0	213751	nonsp_vis	5	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	1.073169
433.5	0	216751	aud_only	2	2	no Gabor shown	2	no Sound played	0	1.180521
439.5	0	219751	nonsp_vis	5	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.9996391
445.5	0	222751	vis_dis	3	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	1.415287
451.5	0	225751	aud_only	2	1	no Gabor shown	1	no Sound played	0	1.662837
457.5	0	228751	nonsp_aud	6	1	no Gabor shown	3	no Sound played	1	1.389488
463.5	0	231751	vis_only	4	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	2.620743
469.5	0	234751	vis_dis	3	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.6020323
475.5	0	237751	nonsp_aud	6	3	no Gabor shown	2	no Sound played	0	0.9286805
481.5	0	240751	aud_only	2	2	no Gabor shown	2	no Sound played	0	0.8103708
487.5	0	243751	nonsp_aud	6	2	no Gabor shown	2	no Sound played	0	0.5742621
493.5	0	246751	vis_dis	3	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.6411192
499.5	0	249751	nonsp_aud	6	3	no Gabor shown	3	no Sound played	1	0.852504
505.5	0	252751	nonsp_vis	5	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	1.267988
511.5	0	255751	aud_only	2	3	no Gabor shown	1	no Sound played	0	1.007019
517.5	0	258751	vis_dis	3	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	1.040446
523.5	0	261751	nonsp_vis	5	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.8290466
529.5	0	264751	aud_only	2	1	no Gabor shown	1	no Sound played	0	1.188204
535.5	0	267751	vis_only	4	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.733375
541.5	0	270751	aud_only	2	2	no Gabor shown	1	no Sound played	0	1.981223
547.5	0	273751	vis_only	4	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	1.182567
553.5	0	276751	aud_only	2	1	no Gabor shown	1	no Sound played	1	1.506556
559.5	0	279751	vis_dis	3	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.6489138
565.5	0	282751	vis_only	4	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.7712268
571.5	0	285751	nonsp_vis	5	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	1.149079
577.5	0	288751	nonsp_aud	6	1	no Gabor shown	3	no Sound played	1	0.9100864
583.5	0	291751	vis_dis	3	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.4976285
589.5	0	294751	vis_dis	3	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	2.329324
595.5	0	297751	nonsp_vis	5	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.7132584
601.5	0	300751	nonsp_aud	6	1	no Gabor shown	3	no Sound played	1	1.2952
607.5	0	303751	aud_dis	1	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	2.328551
613.5	0	306751	nonsp_vis	5	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.9739826
619.5	0	309751	vis_dis	3	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.6192203
625.5	0	312751	vis_only	4	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.7199677
