onset	duration	sample	trial_type	condition	GaborV	Gabor_stim_file	SoundV	Sound_stim_file	Correct	response_time
1.5	0	751	vis_dis	3	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.7058352
7.5	0	3751	aud_only	2	3	no Gabor shown	2	no Sound played	1	0.6776402
13.5	0	6751	nonsp_vis	5	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	1.5041
19.5	0	9751	vis_dis	3	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	0	1.75517
25.5	0	12751	nonsp_vis	5	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	1.872611
31.5	0	15751	nonsp_aud	6	2	no Gabor shown	2	no Sound played	1	0.9310453
37.5	0	18751	aud_dis	1	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	1.437502
43.5	0	21751	nonsp_aud	6	1	no Gabor shown	1	no Sound played	1	1.336896
49.5	0	24751	aud_dis	1	2	gabor0_50percent.png	1	stimulus___500Hz.wav	0	1.711194
55.5	0	27751	nonsp_vis	5	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	1.80774
61.5	0	30751	aud_dis	1	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.9238885
67.5	0	33751	aud_dis	1	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	2.856065
73.5	0	36751	aud_only	2	3	no Gabor shown	3	no Sound played	1	1.291865
79.5	0	39751	aud_only	2	3	no Gabor shown	2	no Sound played	1	2.009611
85.5	0	42751	vis_only	4	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	1.823256
91.5	0	45751	vis_only	4	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	3.032456
97.5	0	48751	aud_only	2	2	no Gabor shown	3	no Sound played	0	1.132975
103.5	0	51751	nonsp_aud	6	2	no Gabor shown	3	no Sound played	1	1.554472
109.5	0	54751	nonsp_aud	6	1	no Gabor shown	3	no Sound played	1	1.701935
115.5	0	57751	nonsp_aud	6	3	no Gabor shown	2	no Sound played	1	1.769779
121.5	0	60751	aud_only	2	3	no Gabor shown	1	no Sound played	0	1.458481
127.5	0	63751	vis_dis	3	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	1.71642
133.5	0	66751	vis_dis	3	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	1.594614
139.5	0	69751	nonsp_aud	6	3	no Gabor shown	2	no Sound played	1	2.765104
145.5	0	72751	vis_dis	3	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	1.347494
151.5	0	75751	nonsp_vis	5	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	1.628826
157.5	0	78751	aud_only	2	2	no Gabor shown	3	no Sound played	1	0.4406727
163.5	0	81751	vis_dis	3	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	0	3.036971
169.5	0	84751	aud_dis	1	2	gabor0_50percent.png	1	stimulus___500Hz.wav	0	2.29347
175.5	0	87751	nonsp_vis	5	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.8547458
181.5	0	90751	vis_dis	3	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.8103257
187.5	0	93751	aud_only	2	1	no Gabor shown	1	no Sound played	0	0.9178995
193.5	0	96751	aud_dis	1	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	0	1.169848
199.5	0	99751	vis_only	4	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	2.239645
205.5	0	102751	aud_only	2	3	no Gabor shown	3	no Sound played	1	0.8206607
211.5	0	105751	aud_only	2	1	no Gabor shown	2	no Sound played	1	1.789479
217.5	0	108751	aud_dis	1	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	2.089128
223.5	0	111751	aud_dis	1	3	gabor10_50percent.png	1	stimulus___500Hz.wav	0	1.985755
229.5	0	114751	vis_only	4	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	1.35451
235.5	0	117751	vis_dis	3	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	1.91334
241.5	0	120751	aud_dis	1	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	1.574947
247.5	0	123751	aud_only	2	3	no Gabor shown	2	no Sound played	1	1.847443
253.5	0	126751	vis_only	4	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	3.157255
259.5	0	129751	vis_only	4	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	1.167901
265.5	0	132751	nonsp_vis	5	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	1.90131
271.5	0	135751	nonsp_aud	6	1	no Gabor shown	1	no Sound played	0	1.334852
277.5	0	138751	vis_dis	3	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	2.746207
283.5	0	141751	nonsp_vis	5	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	2.810568
289.5	0	144751	aud_only	2	3	no Gabor shown	1	no Sound played	0	1.453982
295.5	0	147751	aud_only	2	2	no Gabor shown	2	no Sound played	1	2.723603
301.5	0	150751	vis_dis	3	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	1.738475
307.5	0	153751	vis_dis	3	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	0	1.172722
313.5	0	156751	vis_only	4	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.762167
319.5	0	159751	vis_dis	3	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.4549785
325.5	0	162751	vis_only	4	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	1.295514
331.5	0	165751	nonsp_vis	5	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.8566023
337.5	0	168751	vis_dis	3	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.6989568
343.5	0	171751	nonsp_aud	6	3	no Gabor shown	1	no Sound played	0	1.318253
349.5	0	174751	aud_only	2	1	no Gabor shown	1	no Sound played	0	1.0633
355.5	0	177751	aud_only	2	1	no Gabor shown	3	no Sound played	1	0.7241167
361.5	0	180751	aud_only	2	3	no Gabor shown	3	no Sound played	1	1.676239
367.5	0	183751	nonsp_vis	5	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	1.102437
373.5	0	186751	aud_dis	1	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	0	1.19073
379.5	0	189751	vis_only	4	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	1.007169
385.5	0	192751	nonsp_aud	6	3	no Gabor shown	1	no Sound played	1	3.857434
391.5	0	195751	aud_only	2	1	no Gabor shown	3	no Sound played	1	0.6039277
397.5	0	198751	aud_only	2	3	no Gabor shown	2	no Sound played	1	0.8887168
403.5	0	201751	aud_only	2	2	no Gabor shown	2	no Sound played	1	2.425664
409.5	0	204751	vis_only	4	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.9973293
415.5	0	207751	aud_only	2	1	no Gabor shown	3	no Sound played	1	2.453834
421.5	0	210751	vis_only	4	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	1.769444
427.5	0	213751	aud_dis	1	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	3.463402
433.5	0	216751	vis_only	4	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	0	3.56854
439.5	0	219751	vis_dis	3	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.9024163
445.5	0	222751	nonsp_aud	6	3	no Gabor shown	2	no Sound played	1	3.071278
451.5	0	225751	aud_only	2	1	no Gabor shown	1	no Sound played	1	1.069701
457.5	0	228751	nonsp_aud	6	2	no Gabor shown	2	no Sound played	0	1.246793
463.5	0	231751	vis_only	4	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	9.064019
469.5	0	234751	aud_only	2	2	no Gabor shown	2	no Sound played	1	1.832775
475.5	0	237751	vis_only	4	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.706062
481.5	0	240751	aud_dis	1	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	3.150254
487.5	0	243751	vis_dis	3	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	1.365333
493.5	0	246751	aud_only	2	1	no Gabor shown	3	no Sound played	1	2.245889
499.5	0	249751	nonsp_vis	5	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	1.775161
505.5	0	252751	vis_dis	3	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	1.06929
511.5	0	255751	vis_dis	3	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	1.145148
517.5	0	258751	aud_only	2	2	no Gabor shown	2	no Sound played	1	3.670218
523.5	0	261751	aud_dis	1	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	2.28669
529.5	0	264751	aud_only	2	1	no Gabor shown	2	no Sound played	1	1.076071
535.5	0	267751	vis_only	4	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	2.467221
541.5	0	270751	aud_dis	1	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.9465362
547.5	0	273751	nonsp_vis	5	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.927094
553.5	0	276751	vis_dis	3	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	0	5.605933
559.5	0	279751	aud_only	2	1	no Gabor shown	1	no Sound played	1	0.4979971
565.5	0	282751	aud_dis	1	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	0	1.2388
571.5	0	285751	aud_only	2	3	no Gabor shown	1	no Sound played	0	2.732121
577.5	0	288751	vis_dis	3	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	1.541503
583.5	0	291751	vis_only	4	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	1.061362
589.5	0	294751	nonsp_vis	5	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	1.513191
595.5	0	297751	aud_only	2	2	no Gabor shown	1	no Sound played	0	1.999375
601.5	0	300751	nonsp_aud	6	2	no Gabor shown	2	no Sound played	1	2.272969
607.5	0	303751	vis_only	4	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	3.910266
613.5	0	306751	nonsp_vis	5	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	1.228797
619.5	0	309751	vis_only	4	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.8515709
625.5	0	312751	nonsp_vis	5	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	1.021187
631.5	0	315751	vis_only	4	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.5320771
637.5	0	318751	vis_only	4	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.9530828
643.5	0	321751	aud_dis	1	3	gabor10_50percent.png	1	stimulus___500Hz.wav	0	2.122674
649.5	0	324751	vis_only	4	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	1.425137
655.5	0	327751	nonsp_aud	6	1	no Gabor shown	1	no Sound played	0	1.714103
661.5	0	330751	aud_only	2	3	no Gabor shown	2	no Sound played	0	1.802469
667.5	0	333751	aud_dis	1	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	1.15595
673.5	0	336751	aud_only	2	2	no Gabor shown	2	no Sound played	1	2.132862
679.5	0	339751	nonsp_aud	6	2	no Gabor shown	3	no Sound played	1	1.353898
685.5	0	342751	vis_dis	3	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	3.819157
