onset	duration	sample	trial_type	condition	GaborV	Gabor_stim_file	SoundV	Sound_stim_file	Correct	response_time
1.5	0	751	nonsp_vis	5	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.734802
7.5	0	3751	nonsp_vis	5	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	0	0.6872479
13.5	0	6751	nonsp_vis	5	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.5561484
19.5	0	9751	vis_dis	3	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.234409
25.5	0	12751	nonsp_aud	6	3	no Gabor shown	1	no Sound played	1	0.7268811
31.5	0	15751	vis_only	4	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.5694026
37.5	0	18751	vis_dis	3	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	1.664987
43.5	0	21751	nonsp_vis	5	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.5701273
49.5	0	24751	vis_dis	3	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.5861257
55.5	0	27751	vis_only	4	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.5447682
61.5	0	30751	vis_only	4	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.7447084
67.5	0	33751	aud_only	2	2	no Gabor shown	2	no Sound played	1	0.7329994
73.5	0	36751	vis_dis	3	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.3325994
79.5	0	39751	aud_only	2	1	no Gabor shown	1	no Sound played	1	1.001202
85.5	0	42751	vis_only	4	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	1.712614
91.5	0	45751	aud_only	2	1	no Gabor shown	3	no Sound played	1	0.3971968
97.5	0	48751	vis_dis	3	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.3323005
103.5	0	51751	aud_dis	1	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	0	0.4794549
109.5	0	54751	aud_only	2	3	no Gabor shown	1	no Sound played	1	0.5963436
115.5	0	57751	aud_only	2	1	no Gabor shown	3	no Sound played	1	0.271503
121.5	0	60751	vis_only	4	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.7661681
127.5	0	63751	nonsp_vis	5	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.5848906
133.5	0	66751	aud_dis	1	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	1.491652
139.5	0	69751	vis_dis	3	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.3572624
145.5	0	72751	nonsp_vis	5	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	1.166763
151.5	0	75751	nonsp_vis	5	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.5723627
157.5	0	78751	nonsp_vis	5	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.5995388
163.5	0	81751	nonsp_vis	5	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.4712808
169.5	0	84751	aud_only	2	1	no Gabor shown	1	no Sound played	1	0.7429411
175.5	0	87751	nonsp_vis	5	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.5159365
181.5	0	90751	aud_dis	1	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.4121991
187.5	0	93751	nonsp_vis	5	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.6307775
193.5	0	96751	aud_dis	1	3	gabor10_50percent.png	1	stimulus___500Hz.wav	0	1.887192
199.5	0	99751	vis_dis	3	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.909812
205.5	0	102751	nonsp_aud	6	3	no Gabor shown	3	no Sound played	1	0.5453553
211.5	0	105751	nonsp_vis	5	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.593132
217.5	0	108751	nonsp_aud	6	2	no Gabor shown	3	no Sound played	1	0.3338535
223.5	0	111751	vis_dis	3	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.2766391
229.5	0	114751	vis_only	4	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.4602247
235.5	0	117751	vis_only	4	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.3666494
241.5	0	120751	nonsp_aud	6	2	no Gabor shown	2	no Sound played	1	0.8476678
247.5	0	123751	aud_dis	1	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	1.763076
253.5	0	126751	aud_only	2	3	no Gabor shown	3	no Sound played	1	0.3938556
259.5	0	129751	nonsp_vis	5	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.6496422
265.5	0	132751	aud_only	2	3	no Gabor shown	3	no Sound played	1	0.3169754
271.5	0	135751	nonsp_vis	5	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.5528871
277.5	0	138751	aud_dis	1	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.8233052
283.5	0	141751	vis_dis	3	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.2279725
289.5	0	144751	nonsp_vis	5	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.4846827
295.5	0	147751	vis_only	4	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.4741828
301.5	0	150751	aud_dis	1	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.6508815
307.5	0	153751	nonsp_aud	6	1	no Gabor shown	1	no Sound played	1	0.5264925
313.5	0	156751	aud_dis	1	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.6152224
319.5	0	159751	aud_only	2	1	no Gabor shown	2	no Sound played	0	0.389554
325.5	0	162751	aud_dis	1	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.4906377
331.5	0	165751	vis_dis	3	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.8947247
337.5	0	168751	vis_only	4	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.7222099
343.5	0	171751	aud_dis	1	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	1.56922
349.5	0	174751	aud_only	2	3	no Gabor shown	2	no Sound played	0	0.9686272
355.5	0	177751	nonsp_aud	6	2	no Gabor shown	1	no Sound played	1	0.3275715
361.5	0	180751	aud_dis	1	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.250419
367.5	0	183751	aud_dis	1	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.6088301
373.5	0	186751	vis_dis	3	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.6787143
379.5	0	189751	nonsp_aud	6	2	no Gabor shown	1	no Sound played	1	0.2897409
385.5	0	192751	nonsp_vis	5	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.6020737
391.5	0	195751	aud_only	2	1	no Gabor shown	1	no Sound played	1	0.3178323
397.5	0	198751	nonsp_vis	5	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	1.643322
403.5	0	201751	vis_dis	3	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	1.028787
409.5	0	204751	nonsp_aud	6	1	no Gabor shown	3	no Sound played	1	1.409981
415.5	0	207751	nonsp_vis	5	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.8566304
421.5	0	210751	aud_only	2	3	no Gabor shown	2	no Sound played	1	0.8594701
427.5	0	213751	aud_only	2	1	no Gabor shown	1	no Sound played	1	0.4548523
433.5	0	216751	vis_dis	3	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.8921974
439.5	0	219751	vis_dis	3	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.6843662
445.5	0	222751	nonsp_vis	5	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.5791572
451.5	0	225751	aud_only	2	3	no Gabor shown	2	no Sound played	0	0.445114
457.5	0	228751	vis_dis	3	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.2339455
463.5	0	231751	vis_only	4	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	0	1.016565
469.5	0	234751	vis_dis	3	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.7762955
475.5	0	237751	vis_only	4	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.9142063
481.5	0	240751	aud_dis	1	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	1.98154
487.5	0	243751	vis_dis	3	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	1.00326
493.5	0	246751	aud_dis	1	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.6123554
499.5	0	249751	nonsp_vis	5	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.5579169
505.5	0	252751	vis_dis	3	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.9544522
511.5	0	255751	nonsp_vis	5	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.9152085
517.5	0	258751	nonsp_aud	6	2	no Gabor shown	2	no Sound played	0	0.5502677
523.5	0	261751	vis_dis	3	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.3708047
529.5	0	264751	vis_only	4	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.6725546
535.5	0	267751	aud_only	2	2	no Gabor shown	1	no Sound played	1	0.5031689
541.5	0	270751	vis_only	4	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.4558406
547.5	0	273751	vis_dis	3	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.8636139
553.5	0	276751	vis_only	4	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.4585736
559.5	0	279751	aud_dis	1	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	0	0.9213621
565.5	0	282751	vis_dis	3	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.9743894
571.5	0	285751	nonsp_vis	5	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.526207
577.5	0	288751	vis_dis	3	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.250162
583.5	0	291751	aud_dis	1	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.4406844
589.5	0	294751	nonsp_vis	5	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	1.162611
595.5	0	297751	aud_only	2	1	no Gabor shown	1	no Sound played	1	0.4356699
601.5	0	300751	nonsp_aud	6	3	no Gabor shown	1	no Sound played	1	0.5835843
607.5	0	303751	nonsp_vis	5	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.5922357
613.5	0	306751	vis_only	4	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.5344461
619.5	0	309751	vis_dis	3	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.6814793
625.5	0	312751	aud_dis	1	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	0	0.6495531
631.5	0	315751	vis_dis	3	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.6050039
637.5	0	318751	aud_only	2	2	no Gabor shown	3	no Sound played	1	0.226242
643.5	0	321751	nonsp_aud	6	3	no Gabor shown	2	no Sound played	1	0.7131729
649.5	0	324751	vis_only	4	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.5132074
655.5	0	327751	nonsp_vis	5	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.4982503
661.5	0	330751	vis_only	4	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.5463931
667.5	0	333751	aud_dis	1	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.9465926
673.5	0	336751	vis_only	4	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.8305088
679.5	0	339751	aud_only	2	3	no Gabor shown	3	no Sound played	1	0.4365726
685.5	0	342751	vis_only	4	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.5180053
691.5	0	345751	vis_dis	3	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	1.110862
697.5	0	348751	nonsp_vis	5	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.486901
703.5	0	351751	aud_dis	1	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.937938
709.5	0	354751	aud_dis	1	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	0	0.585588
715.5	0	357751	aud_only	2	1	no Gabor shown	1	no Sound played	1	0.5804895
721.5	0	360751	aud_only	2	1	no Gabor shown	3	no Sound played	1	0.8770642
727.5	0	363751	vis_only	4	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.5421713
733.5	0	366751	vis_only	4	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.4690272
739.5	0	369751	nonsp_vis	5	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	0	0.3841757
745.5	0	372751	vis_dis	3	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	1.675282
751.5	0	375751	aud_only	2	3	no Gabor shown	1	no Sound played	1	0.5384741
757.5	0	378751	aud_dis	1	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	0	1.033578
763.5	0	381751	vis_dis	3	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.4357463
769.5	0	384751	vis_dis	3	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.5343823
775.5	0	387751	nonsp_vis	5	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.5656624
781.5	0	390751	aud_only	2	2	no Gabor shown	2	no Sound played	1	1.189146
787.5	0	393751	nonsp_aud	6	1	no Gabor shown	2	no Sound played	0	2.019386
793.5	0	396751	vis_dis	3	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.454448
799.5	0	399751	aud_dis	1	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	2.229325
805.5	0	402751	nonsp_vis	5	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.5639814
811.5	0	405751	aud_dis	1	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	0	0.5151704
817.5	0	408751	aud_dis	1	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	0	0.8194017
823.5	0	411751	aud_only	2	3	no Gabor shown	2	no Sound played	0	0.3006713
829.5	0	414751	aud_dis	1	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	0	0.5471136
835.5	0	417751	aud_dis	1	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.8239955
841.5	0	420751	nonsp_aud	6	3	no Gabor shown	3	no Sound played	1	0.5054209
847.5	0	423751	aud_dis	1	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	1.295149
853.5	0	426751	vis_dis	3	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.6289216
859.5	0	429751	nonsp_aud	6	3	no Gabor shown	3	no Sound played	1	0.4399061
865.5	0	432751	nonsp_aud	6	2	no Gabor shown	2	no Sound played	1	1.220736
871.5	0	435751	aud_only	2	2	no Gabor shown	3	no Sound played	1	0.3447052
877.5	0	438751	aud_dis	1	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.4454271
883.5	0	441751	nonsp_aud	6	2	no Gabor shown	1	no Sound played	1	0.3860091
889.5	0	444751	vis_dis	3	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.405665
