onset	duration	sample	trial_type	condition	GaborV	Gabor_stim_file	SoundV	Sound_stim_file	Correct	response_time
1.5	0	751	vis_dis	3	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.3374942
7.5	0	3751	vis_dis	3	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.2547812
13.5	0	6751	vis_only	4	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.8813184
19.5	0	9751	nonsp_aud	6	2	no Gabor shown	2	no Sound played	1	0.8565909
25.5	0	12751	vis_only	4	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.4225892
31.5	0	15751	aud_only	2	1	no Gabor shown	3	no Sound played	1	0.5593464
37.5	0	18751	nonsp_vis	5	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.8403359
43.5	0	21751	nonsp_vis	5	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.5806467
49.5	0	24751	vis_dis	3	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.5417803
55.5	0	27751	aud_dis	1	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.3527602
61.5	0	30751	aud_dis	1	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	0	2.047146
67.5	0	33751	nonsp_aud	6	1	no Gabor shown	3	no Sound played	1	0.5602187
73.5	0	36751	vis_only	4	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.48825
79.5	0	39751	aud_only	2	2	no Gabor shown	2	no Sound played	1	0.6995497
85.5	0	42751	vis_dis	3	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.3910441
91.5	0	45751	aud_dis	1	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.3062937
97.5	0	48751	aud_dis	1	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.8583849
103.5	0	51751	vis_only	4	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.9382633
109.5	0	54751	vis_only	4	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.8769683
115.5	0	57751	nonsp_aud	6	1	no Gabor shown	2	no Sound played	1	1.210686
121.5	0	60751	aud_only	2	2	no Gabor shown	3	no Sound played	1	0.2758169
127.5	0	63751	vis_only	4	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.4901581
133.5	0	66751	nonsp_vis	5	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.7439205
139.5	0	69751	vis_only	4	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.5650073
145.5	0	72751	vis_dis	3	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.4053615
151.5	0	75751	nonsp_aud	6	1	no Gabor shown	1	no Sound played	1	0.4831701
157.5	0	78751	vis_dis	3	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.4301932
163.5	0	81751	nonsp_aud	6	2	no Gabor shown	1	no Sound played	1	0.6353159
169.5	0	84751	vis_dis	3	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.1871831
175.5	0	87751	aud_dis	1	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.8437435
181.5	0	90751	nonsp_aud	6	2	no Gabor shown	2	no Sound played	1	0.5049192
187.5	0	93751	vis_dis	3	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.4530843
193.5	0	96751	aud_only	2	2	no Gabor shown	2	no Sound played	1	0.26809
199.5	0	99751	aud_dis	1	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.5015328
205.5	0	102751	vis_dis	3	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.2185098
211.5	0	105751	vis_only	4	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.4007025
217.5	0	108751	aud_dis	1	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.2219642
223.5	0	111751	nonsp_aud	6	1	no Gabor shown	3	no Sound played	1	0.1855727
229.5	0	114751	aud_only	2	1	no Gabor shown	1	no Sound played	1	0.3676618
235.5	0	117751	aud_dis	1	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.3357609
241.5	0	120751	vis_dis	3	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.2999562
247.5	0	123751	aud_dis	1	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.4299609
253.5	0	126751	aud_dis	1	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.6555697
259.5	0	129751	nonsp_aud	6	3	no Gabor shown	1	no Sound played	1	0.3493678
265.5	0	132751	aud_dis	1	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.4030553
271.5	0	135751	aud_dis	1	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.7159809
277.5	0	138751	aud_dis	1	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.8586922
283.5	0	141751	nonsp_vis	5	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	1.729044
289.5	0	144751	vis_dis	3	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.247977
295.5	0	147751	nonsp_aud	6	1	no Gabor shown	1	no Sound played	1	0.2505685
301.5	0	150751	nonsp_vis	5	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.5171584
307.5	0	153751	vis_dis	3	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.3083016
313.5	0	156751	vis_only	4	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.4350812
319.5	0	159751	vis_dis	3	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.2380312
325.5	0	162751	aud_dis	1	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	2.244099
331.5	0	165751	nonsp_vis	5	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.9178628
337.5	0	168751	aud_dis	1	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	0	0.6094624
343.5	0	171751	vis_only	4	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.3947705
349.5	0	174751	nonsp_vis	5	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.4822279
355.5	0	177751	nonsp_vis	5	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.6810927
361.5	0	180751	aud_dis	1	2	gabor0_50percent.png	1	stimulus___500Hz.wav	0	2.001482
367.5	0	183751	aud_only	2	3	no Gabor shown	3	no Sound played	1	0.2428718
373.5	0	186751	aud_only	2	3	no Gabor shown	1	no Sound played	1	0.3437284
379.5	0	189751	vis_only	4	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.385066
385.5	0	192751	nonsp_vis	5	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.679821
391.5	0	195751	aud_dis	1	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	0	2.807532
397.5	0	198751	vis_dis	3	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.8179876
403.5	0	201751	aud_dis	1	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	1.846309
409.5	0	204751	vis_dis	3	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.7905827
415.5	0	207751	aud_only	2	1	no Gabor shown	3	no Sound played	1	0.3837398
421.5	0	210751	vis_only	4	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.5603605
427.5	0	213751	vis_dis	3	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.62387
433.5	0	216751	aud_only	2	1	no Gabor shown	1	no Sound played	1	0.3044016
439.5	0	219751	nonsp_vis	5	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	1.490254
445.5	0	222751	nonsp_vis	5	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.5602848
451.5	0	225751	aud_only	2	2	no Gabor shown	1	no Sound played	1	1.12537
457.5	0	228751	nonsp_aud	6	3	no Gabor shown	1	no Sound played	1	0.3097327
463.5	0	231751	nonsp_aud	6	2	no Gabor shown	3	no Sound played	1	0.4211363
469.5	0	234751	aud_only	2	1	no Gabor shown	2	no Sound played	1	0.4679442
475.5	0	237751	vis_dis	3	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.196222
481.5	0	240751	aud_dis	1	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	0	1.787006
487.5	0	243751	vis_only	4	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.5349042
493.5	0	246751	nonsp_aud	6	1	no Gabor shown	3	no Sound played	1	0.8335288
499.5	0	249751	vis_only	4	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	1.188147
505.5	0	252751	vis_only	4	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.50901
511.5	0	255751	aud_dis	1	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	0	1.411342
517.5	0	258751	aud_dis	1	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.3214667
523.5	0	261751	nonsp_vis	5	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.8150336
529.5	0	264751	vis_only	4	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.4388077
535.5	0	267751	aud_dis	1	3	gabor10_50percent.png	1	stimulus___500Hz.wav	0	2.114532
541.5	0	270751	vis_dis	3	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.5511419
547.5	0	273751	vis_only	4	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	1.360087
553.5	0	276751	nonsp_aud	6	1	no Gabor shown	2	no Sound played	1	0.7184992
559.5	0	279751	nonsp_aud	6	2	no Gabor shown	1	no Sound played	1	0.4436877
565.5	0	282751	nonsp_aud	6	3	no Gabor shown	1	no Sound played	1	0.2494322
571.5	0	285751	aud_only	2	1	no Gabor shown	1	no Sound played	1	0.4964179
577.5	0	288751	aud_dis	1	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	1.104024
583.5	0	291751	aud_only	2	2	no Gabor shown	3	no Sound played	1	0.3845475
589.5	0	294751	vis_dis	3	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.6604879
