onset	duration	sample	trial_type	condition	GaborV	Gabor_stim_file	SoundV	Sound_stim_file	Correct	response_time
463.5	0	231751	vis_dis	3	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.7541825
469.5	0	234751	nonsp_vis	5	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.691569
475.5	0	237751	nonsp_vis	5	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.5924207
481.5	0	240751	vis_dis	3	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	1.450892
487.5	0	243751	vis_dis	3	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.585117
493.5	0	246751	nonsp_aud	6	3	no Gabor shown	3	no Sound played	1	0.2992195
499.5	0	249751	vis_dis	3	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.4093899
505.5	0	252751	aud_only	2	1	no Gabor shown	3	no Sound played	1	0.3772301
511.5	0	255751	nonsp_vis	5	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.7196514
517.5	0	258751	aud_dis	1	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	0	1.517123
523.5	0	261751	vis_dis	3	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.4774046
529.5	0	264751	aud_only	2	1	no Gabor shown	3	no Sound played	1	0.5178767
535.5	0	267751	aud_dis	1	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.6534956
541.5	0	270751	aud_dis	1	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.4005261
547.5	0	273751	vis_only	4	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	1.066469
553.5	0	276751	aud_only	2	2	no Gabor shown	1	no Sound played	1	0.8201172
559.5	0	279751	aud_dis	1	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.2750102
565.5	0	282751	vis_dis	3	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.7488607
571.5	0	285751	nonsp_vis	5	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.6136591
577.5	0	288751	vis_only	4	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.4873441
583.5	0	291751	vis_dis	3	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.4418001
589.5	0	294751	vis_only	4	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.5794209
595.5	0	297751	vis_dis	3	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.2999336
601.5	0	300751	nonsp_aud	6	1	no Gabor shown	3	no Sound played	1	0.450167
607.5	0	303751	aud_dis	1	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.4880107
613.5	0	306751	aud_only	2	1	no Gabor shown	3	no Sound played	1	0.252478
619.5	0	309751	aud_only	2	3	no Gabor shown	3	no Sound played	1	0.222818
625.5	0	312751	vis_only	4	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.5333518
631.5	0	315751	nonsp_aud	6	2	no Gabor shown	3	no Sound played	1	1.262921
637.5	0	318751	nonsp_vis	5	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.7227073
643.5	0	321751	aud_dis	1	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	1.016771
649.5	0	324751	aud_only	2	1	no Gabor shown	1	no Sound played	1	0.5404156
655.5	0	327751	aud_dis	1	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.678642
661.5	0	330751	nonsp_aud	6	2	no Gabor shown	3	no Sound played	1	0.2940065
667.5	0	333751	vis_dis	3	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	0	0.7019425
673.5	0	336751	nonsp_vis	5	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.6932795
679.5	0	339751	vis_only	4	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.4495655
685.5	0	342751	nonsp_aud	6	1	no Gabor shown	2	no Sound played	1	1.726596
691.5	0	345751	nonsp_vis	5	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.8651195
697.5	0	348751	vis_only	4	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.7308948
703.5	0	351751	vis_dis	3	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.3305926
709.5	0	354751	nonsp_aud	6	2	no Gabor shown	2	no Sound played	1	0.9981618
715.5	0	357751	nonsp_vis	5	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.6491818
721.5	0	360751	aud_dis	1	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.3252378
727.5	0	363751	nonsp_aud	6	3	no Gabor shown	2	no Sound played	1	0.7744209
733.5	0	366751	nonsp_vis	5	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.5366984
739.5	0	369751	aud_dis	1	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.5229941
745.5	0	372751	nonsp_aud	6	2	no Gabor shown	1	no Sound played	1	0.4352327
751.5	0	375751	vis_dis	3	2	gabor0_50percent.png	1	stimulus___500Hz.wav	0	0.7106214
757.5	0	378751	nonsp_vis	5	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.6623607
763.5	0	381751	nonsp_aud	6	2	no Gabor shown	1	no Sound played	1	0.8713508
769.5	0	384751	nonsp_vis	5	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.5353267
775.5	0	387751	aud_dis	1	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	0	0.9616225
781.5	0	390751	nonsp_vis	5	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.743093
787.5	0	393751	vis_dis	3	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.6889968
793.5	0	396751	nonsp_aud	6	1	no Gabor shown	2	no Sound played	0	0.2830408
799.5	0	399751	aud_dis	1	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	0	0.5452106
805.5	0	402751	aud_only	2	1	no Gabor shown	3	no Sound played	1	0.709949
811.5	0	405751	nonsp_vis	5	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.7101742
817.5	0	408751	vis_only	4	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.6705154
823.5	0	411751	nonsp_aud	6	2	no Gabor shown	1	no Sound played	0	0.6602681
829.5	0	414751	vis_dis	3	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	0	0.4497891
835.5	0	417751	vis_only	4	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.5701465
841.5	0	420751	vis_dis	3	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.5936003
847.5	0	423751	vis_dis	3	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.3572946
853.5	0	426751	aud_only	2	2	no Gabor shown	2	no Sound played	1	0.2994582
859.5	0	429751	vis_dis	3	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.3306215
865.5	0	432751	aud_only	2	2	no Gabor shown	3	no Sound played	1	0.4534186
871.5	0	435751	vis_dis	3	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.8357254
877.5	0	438751	vis_dis	3	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.4752495
883.5	0	441751	aud_dis	1	2	gabor0_50percent.png	1	stimulus___500Hz.wav	0	0.7887893
889.5	0	444751	nonsp_aud	6	2	no Gabor shown	1	no Sound played	0	0.3883822
895.5	0	447751	aud_only	2	2	no Gabor shown	2	no Sound played	0	0.2658696
901.5	0	450751	aud_dis	1	3	gabor10_50percent.png	1	stimulus___500Hz.wav	0	0.4351166
907.5	0	453751	vis_only	4	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.9772051
913.5	0	456751	vis_dis	3	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.1580629
919.5	0	459751	nonsp_vis	5	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.5625493
925.5	0	462751	aud_only	2	3	no Gabor shown	1	no Sound played	0	168.4964
931.5	0	465751	nonsp_vis	5	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.7432065
937.5	0	468751	vis_dis	3	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.212543
943.5	0	471751	aud_only	2	1	no Gabor shown	3	no Sound played	1	0.2399222
949.5	0	474751	vis_only	4	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.7943398
955.5	0	477751	nonsp_aud	6	3	no Gabor shown	1	no Sound played	1	1.603472
961.5	0	480751	aud_only	2	3	no Gabor shown	2	no Sound played	1	0.9512317
967.5	0	483751	aud_only	2	3	no Gabor shown	2	no Sound played	1	1.280999
973.5	0	486751	vis_only	4	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.5529426
979.5	0	489751	nonsp_vis	5	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.5031766
985.5	0	492751	vis_dis	3	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.3806403
991.5	0	495751	nonsp_aud	6	1	no Gabor shown	3	no Sound played	1	0.4876953
997.5	0	498751	aud_only	2	2	no Gabor shown	3	no Sound played	1	0.2656726
1003.5	0	501751	nonsp_aud	6	3	no Gabor shown	1	no Sound played	1	0.5476458
1009.5	0	504751	nonsp_vis	5	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.6752822
1015.5	0	507751	aud_dis	1	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.7295936
1021.5	0	510751	aud_only	2	1	no Gabor shown	1	no Sound played	1	0.5064821
1027.5	0	513751	vis_dis	3	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.3031432
1033.5	0	516751	vis_dis	3	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.326332
1039.5	0	519751	nonsp_vis	5	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.6602729
1045.5	0	522751	aud_dis	1	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.234669
1051.5	0	525751	vis_only	4	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.6179713
1057.5	0	528751	vis_only	4	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	0	0.5726465
1063.5	0	531751	vis_only	4	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.4715029
1069.5	0	534751	vis_dis	3	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	1.222898
1075.5	0	537751	aud_dis	1	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.8655549
1081.5	0	540751	nonsp_vis	5	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.6807609
1087.5	0	543751	vis_dis	3	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.4017368
1093.5	0	546751	nonsp_vis	5	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.6208428
1099.5	0	549751	nonsp_vis	5	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.6077127
1105.5	0	552751	aud_dis	1	2	gabor0_50percent.png	1	stimulus___500Hz.wav	0	0.2765821
1111.5	0	555751	vis_dis	3	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.7345208
1117.5	0	558751	vis_only	4	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.5550666
1123.5	0	561751	aud_only	2	1	no Gabor shown	1	no Sound played	1	0.3991322
1129.5	0	564751	nonsp_vis	5	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.9045085
1135.5	0	567751	aud_only	2	1	no Gabor shown	2	no Sound played	0	0.5314174
1141.5	0	570751	vis_only	4	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.8756162
1147.5	0	573751	nonsp_aud	6	2	no Gabor shown	2	no Sound played	1	0.7934592
1153.5	0	576751	vis_only	4	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	1.094595
1159.5	0	579751	vis_only	4	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.8408583
1165.5	0	582751	vis_only	4	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.6368669
1171.5	0	585751	vis_only	4	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.5219262
1177.5	0	588751	vis_dis	3	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.3213811
1183.5	0	591751	aud_dis	1	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	0	0.3312278
1189.5	0	594751	aud_only	2	2	no Gabor shown	3	no Sound played	1	0.2226043
1195.5	0	597751	aud_only	2	1	no Gabor shown	2	no Sound played	1	0.3939946
1201.5	0	600751	vis_dis	3	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.3658474
1207.5	0	603751	nonsp_vis	5	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.5703441
1213.5	0	606751	vis_dis	3	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.38557
1219.5	0	609751	aud_only	2	3	no Gabor shown	2	no Sound played	1	0.8375537
1225.5	0	612751	aud_dis	1	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	0	1.525536
1231.5	0	615751	aud_only	2	3	no Gabor shown	1	no Sound played	1	0.3421036
1237.5	0	618751	aud_only	2	2	no Gabor shown	1	no Sound played	0	0.523475
1243.5	0	621751	nonsp_vis	5	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.6149112
1249.5	0	624751	vis_dis	3	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.6469635
1255.5	0	627751	aud_dis	1	3	gabor10_50percent.png	1	stimulus___500Hz.wav	0	0.5544776
1261.5	0	630751	aud_only	2	2	no Gabor shown	1	no Sound played	1	0.8309282
1267.5	0	633751	nonsp_aud	6	1	no Gabor shown	3	no Sound played	1	0.5008087
1273.5	0	636751	vis_only	4	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.9569513
1279.5	0	639751	vis_only	4	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.9141034
1285.5	0	642751	vis_dis	3	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.7897446
1291.5	0	645751	aud_dis	1	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.5976238
1297.5	0	648751	vis_only	4	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.5253109
1303.5	0	651751	aud_only	2	2	no Gabor shown	1	no Sound played	0	0.7984486
1309.5	0	654751	nonsp_aud	6	3	no Gabor shown	3	no Sound played	1	0.3768041
1315.5	0	657751	aud_only	2	3	no Gabor shown	3	no Sound played	1	0.2584029
1321.5	0	660751	vis_only	4	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.6710415
1327.5	0	663751	nonsp_aud	6	3	no Gabor shown	2	no Sound played	1	0.592157
1333.5	0	666751	nonsp_vis	5	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.7745623
1339.5	0	669751	aud_dis	1	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	0	1.812567
1345.5	0	672751	vis_dis	3	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.3378354
1351.5	0	675751	vis_dis	3	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.4529801
1357.5	0	678751	vis_dis	3	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	1.291499
1363.5	0	681751	aud_dis	1	2	gabor0_50percent.png	1	stimulus___500Hz.wav	0	1.169085
1369.5	0	684751	aud_only	2	3	no Gabor shown	3	no Sound played	1	0.2275835
1375.5	0	687751	nonsp_vis	5	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.7778108
1381.5	0	690751	aud_dis	1	2	gabor0_50percent.png	1	stimulus___500Hz.wav	0	1.137093
1387.5	0	693751	aud_dis	1	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.4787578
1393.5	0	696751	aud_dis	1	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	1.335178
1399.5	0	699751	nonsp_aud	6	1	no Gabor shown	3	no Sound played	1	0.316042
1405.5	0	702751	aud_dis	1	2	gabor0_50percent.png	1	stimulus___500Hz.wav	0	0.359211
1411.5	0	705751	vis_only	4	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.53775
1417.5	0	708751	vis_dis	3	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.8449966
1423.5	0	711751	vis_only	4	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.4491613
1429.5	0	714751	vis_only	4	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.6334308
1435.5	0	717751	nonsp_vis	5	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.9421261
1441.5	0	720751	vis_only	4	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.5287843
1447.5	0	723751	vis_dis	3	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	1.1699
1453.5	0	726751	aud_only	2	3	no Gabor shown	3	no Sound played	1	0.2835422
1459.5	0	729751	vis_dis	3	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.2714522
1465.5	0	732751	nonsp_aud	6	3	no Gabor shown	2	no Sound played	1	0.394009
1471.5	0	735751	aud_dis	1	3	gabor10_50percent.png	1	stimulus___500Hz.wav	0	0.7768201
1477.5	0	738751	nonsp_aud	6	2	no Gabor shown	2	no Sound played	1	0.8469798
1483.5	0	741751	vis_only	4	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.8373878
1489.5	0	744751	nonsp_aud	6	2	no Gabor shown	2	no Sound played	1	0.757163
1495.5	0	747751	nonsp_vis	5	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.7010394
1501.5	0	750751	nonsp_vis	5	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.5868551
1507.5	0	753751	aud_dis	1	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	0	0.3486688
1513.5	0	756751	nonsp_vis	5	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.8376746
1519.5	0	759751	vis_only	4	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.4318954
1525.5	0	762751	vis_only	4	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.4618041
1531.5	0	765751	aud_only	2	3	no Gabor shown	2	no Sound played	1	0.6364299
1537.5	0	768751	nonsp_vis	5	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.7695748
1543.5	0	771751	vis_dis	3	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.3506321
1549.5	0	774751	vis_dis	3	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.2679891
1555.5	0	777751	aud_dis	1	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	0	0.4627353
1561.5	0	780751	nonsp_vis	5	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.8260844
1567.5	0	783751	aud_only	2	3	no Gabor shown	2	no Sound played	1	0.4024891
1573.5	0	786751	vis_dis	3	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	0	1.120511
1579.5	0	789751	vis_dis	3	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.3801741
1585.5	0	792751	aud_only	2	3	no Gabor shown	1	no Sound played	1	0.9432239
1591.5	0	795751	aud_only	2	1	no Gabor shown	2	no Sound played	0	0.7986754
1597.5	0	798751	nonsp_vis	5	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.7403665
1603.5	0	801751	vis_only	4	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	1.177467
1609.5	0	804751	aud_only	2	2	no Gabor shown	2	no Sound played	1	0.2683125
1615.5	0	807751	vis_dis	3	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.2792374
1621.5	0	810751	vis_only	4	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.4775497
1627.5	0	813751	vis_dis	3	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.1753246
