onset	duration	sample	trial_type	condition	GaborV	Gabor_stim_file	SoundV	Sound_stim_file	Correct	response_time
277.5	0	138751	aud_dis	1	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	1.389765
283.5	0	141751	aud_only	2	3	no Gabor shown	2	no Sound played	1	1.537279
289.5	0	144751	nonsp_vis	5	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.9669574
295.5	0	147751	nonsp_aud	6	2	no Gabor shown	2	no Sound played	1	0.7867971
301.5	0	150751	aud_only	2	3	no Gabor shown	1	no Sound played	1	0.5878584
307.5	0	153751	aud_only	2	3	no Gabor shown	3	no Sound played	1	0.5724679
313.5	0	156751	nonsp_vis	5	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	1.0802
319.5	0	159751	aud_only	2	2	no Gabor shown	1	no Sound played	1	0.5092118
325.5	0	162751	vis_dis	3	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.6992804
331.5	0	165751	nonsp_aud	6	3	no Gabor shown	2	no Sound played	1	2.646235
337.5	0	168751	vis_only	4	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.4284935
343.5	0	171751	aud_only	2	1	no Gabor shown	3	no Sound played	1	0.8294013
349.5	0	174751	aud_dis	1	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	1.102318
355.5	0	177751	nonsp_aud	6	1	no Gabor shown	1	no Sound played	1	0.5427934
361.5	0	180751	vis_only	4	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.5223676
367.5	0	183751	nonsp_aud	6	3	no Gabor shown	3	no Sound played	1	0.6985178
373.5	0	186751	aud_only	2	3	no Gabor shown	3	no Sound played	1	0.542078
379.5	0	189751	vis_only	4	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.653252
385.5	0	192751	aud_dis	1	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.5368534
391.5	0	195751	vis_dis	3	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	0	1.364161
397.5	0	198751	aud_only	2	2	no Gabor shown	1	no Sound played	1	0.5742984
403.5	0	201751	vis_dis	3	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.935069
409.5	0	204751	vis_only	4	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.8251699
415.5	0	207751	nonsp_vis	5	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.6660963
421.5	0	210751	vis_dis	3	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.2300655
427.5	0	213751	aud_dis	1	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.6507924
433.5	0	216751	nonsp_vis	5	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.5766996
439.5	0	219751	nonsp_vis	5	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.7652707
445.5	0	222751	vis_dis	3	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.3307416
451.5	0	225751	aud_only	2	3	no Gabor shown	1	no Sound played	1	0.837232
457.5	0	228751	aud_dis	1	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	1.528187
463.5	0	231751	nonsp_vis	5	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.5567983
469.5	0	234751	vis_dis	3	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.685211
475.5	0	237751	nonsp_vis	5	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.6369376
481.5	0	240751	aud_only	2	1	no Gabor shown	2	no Sound played	0	2.063032
487.5	0	243751	aud_only	2	2	no Gabor shown	3	no Sound played	1	1.500044
493.5	0	246751	aud_dis	1	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.529423
499.5	0	249751	aud_dis	1	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	1.453957
505.5	0	252751	vis_dis	3	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.3241106
511.5	0	255751	vis_only	4	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.7449572
517.5	0	258751	aud_only	2	3	no Gabor shown	2	no Sound played	1	1.859011
523.5	0	261751	vis_dis	3	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.7179068
529.5	0	264751	nonsp_aud	6	2	no Gabor shown	1	no Sound played	1	1.646548
535.5	0	267751	nonsp_aud	6	2	no Gabor shown	1	no Sound played	1	0.8498996
541.5	0	270751	vis_dis	3	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.7244011
547.5	0	273751	aud_only	2	1	no Gabor shown	2	no Sound played	1	1.22779
553.5	0	276751	aud_only	2	1	no Gabor shown	1	no Sound played	1	0.8261554
559.5	0	279751	vis_only	4	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.7172915
565.5	0	282751	aud_dis	1	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.8944583
571.5	0	285751	vis_only	4	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.5488245
577.5	0	288751	nonsp_aud	6	2	no Gabor shown	2	no Sound played	1	1.961184
583.5	0	291751	vis_dis	3	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.3352832
589.5	0	294751	nonsp_vis	5	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.6095918
595.5	0	297751	nonsp_vis	5	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.602146
601.5	0	300751	aud_dis	1	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.5818437
607.5	0	303751	vis_dis	3	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.8230519
613.5	0	306751	nonsp_vis	5	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.7284692
619.5	0	309751	vis_dis	3	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.3758592
625.5	0	312751	nonsp_aud	6	2	no Gabor shown	2	no Sound played	1	1.590354
631.5	0	315751	vis_only	4	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.6285265
637.5	0	318751	nonsp_vis	5	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.6961872
643.5	0	321751	nonsp_vis	5	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.4946436
649.5	0	324751	nonsp_vis	5	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	1.102234
655.5	0	327751	vis_dis	3	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	0	0.8546619
661.5	0	330751	aud_dis	1	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.8176516
667.5	0	333751	nonsp_aud	6	3	no Gabor shown	2	no Sound played	1	0.7257777
673.5	0	336751	vis_dis	3	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	1.689162
679.5	0	339751	nonsp_aud	6	3	no Gabor shown	3	no Sound played	1	0.6020077
685.5	0	342751	nonsp_vis	5	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.5775424
691.5	0	345751	vis_dis	3	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.2340585
697.5	0	348751	vis_only	4	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.568917
703.5	0	351751	nonsp_aud	6	1	no Gabor shown	2	no Sound played	1	0.9698154
709.5	0	354751	nonsp_vis	5	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.4811327
715.5	0	357751	vis_dis	3	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.2504621
721.5	0	360751	aud_dis	1	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.72244
727.5	0	363751	aud_only	2	1	no Gabor shown	1	no Sound played	1	0.3841863
733.5	0	366751	nonsp_vis	5	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	1.014717
739.5	0	369751	vis_only	4	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.8956989
745.5	0	372751	aud_only	2	1	no Gabor shown	2	no Sound played	1	2.048147
751.5	0	375751	nonsp_aud	6	2	no Gabor shown	1	no Sound played	1	0.89142
757.5	0	378751	aud_only	2	3	no Gabor shown	1	no Sound played	1	0.4205325
763.5	0	381751	nonsp_aud	6	2	no Gabor shown	2	no Sound played	1	0.7284808
769.5	0	384751	vis_only	4	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.4257317
775.5	0	387751	vis_only	4	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.5982835
781.5	0	390751	nonsp_vis	5	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.6342169
787.5	0	393751	aud_dis	1	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	2.395757
793.5	0	396751	vis_only	4	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.7867002
799.5	0	399751	nonsp_aud	6	3	no Gabor shown	2	no Sound played	1	0.9948351
805.5	0	402751	aud_dis	1	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.7231593
811.5	0	405751	nonsp_vis	5	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.5603195
817.5	0	408751	vis_only	4	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.9127171
823.5	0	411751	vis_only	4	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.3998805
829.5	0	414751	vis_only	4	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.4956374
835.5	0	417751	vis_dis	3	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.5319814
841.5	0	420751	vis_only	4	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.5854341
847.5	0	423751	nonsp_vis	5	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.445726
853.5	0	426751	nonsp_vis	5	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.6140038
859.5	0	429751	vis_only	4	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.8313716
865.5	0	432751	nonsp_aud	6	2	no Gabor shown	1	no Sound played	1	0.7661179
871.5	0	435751	vis_dis	3	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.5708873
877.5	0	438751	nonsp_vis	5	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.8142347
883.5	0	441751	nonsp_aud	6	2	no Gabor shown	1	no Sound played	1	0.5226493
889.5	0	444751	aud_only	2	3	no Gabor shown	2	no Sound played	0	0.5158014
895.5	0	447751	vis_only	4	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.7263763
901.5	0	450751	nonsp_vis	5	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.5442113
907.5	0	453751	aud_dis	1	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	1.324088
913.5	0	456751	vis_dis	3	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.9662811
919.5	0	459751	aud_dis	1	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.9129045
925.5	0	462751	aud_dis	1	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	0	2.685471
931.5	0	465751	nonsp_aud	6	3	no Gabor shown	3	no Sound played	1	2.140236
937.5	0	468751	vis_only	4	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.9842316
943.5	0	471751	vis_dis	3	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	1.182352
949.5	0	474751	vis_only	4	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.4627401
955.5	0	477751	vis_only	4	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.6723776
961.5	0	480751	aud_dis	1	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.9380092
967.5	0	483751	vis_dis	3	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.2024088
973.5	0	486751	aud_dis	1	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.8891189
979.5	0	489751	nonsp_vis	5	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.8975307
985.5	0	492751	vis_dis	3	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	2.1255
991.5	0	495751	aud_dis	1	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	1.690951
997.5	0	498751	nonsp_aud	6	2	no Gabor shown	1	no Sound played	1	0.6933552
1003.5	0	501751	aud_dis	1	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.5897178
1009.5	0	504751	aud_only	2	1	no Gabor shown	3	no Sound played	1	1.288893
1015.5	0	507751	nonsp_vis	5	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.9532845
1021.5	0	510751	nonsp_aud	6	2	no Gabor shown	1	no Sound played	1	0.6909312
1027.5	0	513751	vis_only	4	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.5039144
1033.5	0	516751	vis_dis	3	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	1.037101
1039.5	0	519751	aud_only	2	2	no Gabor shown	2	no Sound played	1	2.379466
1045.5	0	522751	nonsp_vis	5	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.5845683
1051.5	0	525751	aud_only	2	2	no Gabor shown	2	no Sound played	1	1.2577
1057.5	0	528751	nonsp_aud	6	2	no Gabor shown	1	no Sound played	1	0.6773202
1063.5	0	531751	vis_only	4	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	1.832824
1069.5	0	534751	aud_only	2	3	no Gabor shown	1	no Sound played	1	1.223702
1075.5	0	537751	aud_only	2	1	no Gabor shown	1	no Sound played	1	0.39439
1081.5	0	540751	vis_only	4	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.6262209
1087.5	0	543751	vis_only	4	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.4694558
1093.5	0	546751	vis_only	4	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.636236
1099.5	0	549751	aud_only	2	1	no Gabor shown	3	no Sound played	1	0.4856804
1105.5	0	552751	aud_only	2	3	no Gabor shown	1	no Sound played	1	1.335371
1111.5	0	555751	nonsp_vis	5	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.7262364
1117.5	0	558751	aud_dis	1	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	2.564978
1123.5	0	561751	vis_dis	3	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.7242362
1129.5	0	564751	vis_only	4	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	1.085286
1135.5	0	567751	vis_only	4	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.6378516
1141.5	0	570751	aud_only	2	3	no Gabor shown	2	no Sound played	1	1.569154
1147.5	0	573751	aud_dis	1	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	2.751977
1153.5	0	576751	vis_only	4	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.7106547
1159.5	0	579751	aud_only	2	2	no Gabor shown	3	no Sound played	1	1.364031
1165.5	0	582751	vis_dis	3	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.9641898
1171.5	0	585751	aud_only	2	1	no Gabor shown	3	no Sound played	1	1.37491
1177.5	0	588751	nonsp_vis	5	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.5752483
1183.5	0	591751	aud_dis	1	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	2.679046
1189.5	0	594751	vis_only	4	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.6493517
1195.5	0	597751	nonsp_vis	5	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	1.640822
1201.5	0	600751	vis_dis	3	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	1.626234
1207.5	0	603751	aud_dis	1	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.9689942
1213.5	0	606751	nonsp_vis	5	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	1.001957
1219.5	0	609751	nonsp_aud	6	3	no Gabor shown	2	no Sound played	1	1.473642
1225.5	0	612751	vis_dis	3	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.7327115
1231.5	0	615751	nonsp_aud	6	1	no Gabor shown	3	no Sound played	1	0.3965885
1237.5	0	618751	aud_dis	1	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.5222749
1243.5	0	621751	aud_only	2	2	no Gabor shown	3	no Sound played	1	0.2180595
1249.5	0	624751	nonsp_vis	5	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.5964684
1255.5	0	627751	vis_only	4	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.531197
1261.5	0	630751	vis_dis	3	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.3156286
1267.5	0	633751	nonsp_vis	5	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	1.496876
1273.5	0	636751	aud_only	2	1	no Gabor shown	3	no Sound played	1	0.4487089
1279.5	0	639751	vis_dis	3	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.295674
1285.5	0	642751	aud_only	2	2	no Gabor shown	1	no Sound played	1	0.5092093
1291.5	0	645751	vis_dis	3	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.8838513
1297.5	0	648751	vis_dis	3	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.586794
1303.5	0	651751	vis_only	4	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.5361313
1309.5	0	654751	aud_only	2	3	no Gabor shown	3	no Sound played	1	0.3225406
1315.5	0	657751	vis_dis	3	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.66875
1321.5	0	660751	aud_dis	1	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.5226942
1327.5	0	663751	vis_only	4	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.6065907
1333.5	0	666751	nonsp_vis	5	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.6072599
1339.5	0	669751	aud_dis	1	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.7167936
1345.5	0	672751	vis_only	4	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	1.117214
1351.5	0	675751	vis_only	4	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.5064648
1357.5	0	678751	aud_only	2	2	no Gabor shown	3	no Sound played	1	1.495735
1363.5	0	681751	nonsp_aud	6	1	no Gabor shown	3	no Sound played	1	0.3833053
1369.5	0	684751	vis_dis	3	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.6419768
1375.5	0	687751	vis_dis	3	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.486099
1381.5	0	690751	vis_only	4	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.6680381
1387.5	0	693751	aud_dis	1	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.7309808
1393.5	0	696751	aud_only	2	1	no Gabor shown	1	no Sound played	1	0.4832455
1399.5	0	699751	aud_dis	1	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.8844862
1405.5	0	702751	vis_dis	3	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.4406038
1411.5	0	705751	aud_only	2	2	no Gabor shown	3	no Sound played	1	0.3432676
1417.5	0	708751	nonsp_aud	6	2	no Gabor shown	3	no Sound played	1	0.5396678
1423.5	0	711751	aud_dis	1	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.6231184
1429.5	0	714751	vis_only	4	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.4495458
1435.5	0	717751	aud_dis	1	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	1.797712
1441.5	0	720751	aud_dis	1	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.8426209
1447.5	0	723751	vis_only	4	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.8873782
1453.5	0	726751	vis_dis	3	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.3835947
1459.5	0	729751	nonsp_vis	5	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.8380456
1465.5	0	732751	aud_dis	1	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	2.301791
1471.5	0	735751	vis_only	4	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.735183
1477.5	0	738751	aud_dis	1	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	2.71173
1483.5	0	741751	nonsp_vis	5	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.6832233
1489.5	0	744751	nonsp_aud	6	1	no Gabor shown	3	no Sound played	1	0.5803998
1495.5	0	747751	aud_dis	1	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.7975552
1501.5	0	750751	nonsp_vis	5	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.6016574
1507.5	0	753751	nonsp_aud	6	1	no Gabor shown	1	no Sound played	1	1.380945
1513.5	0	756751	nonsp_vis	5	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.6115147
1519.5	0	759751	nonsp_aud	6	2	no Gabor shown	2	no Sound played	1	1.089403
1525.5	0	762751	aud_only	2	3	no Gabor shown	1	no Sound played	1	0.4323897
1531.5	0	765751	nonsp_vis	5	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.6617764
1537.5	0	768751	aud_only	2	1	no Gabor shown	1	no Sound played	1	0.4434788
1543.5	0	771751	vis_dis	3	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	1.231708
1549.5	0	774751	nonsp_vis	5	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.5585143
1555.5	0	777751	nonsp_vis	5	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.489273
1561.5	0	780751	vis_dis	3	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.2627376
1567.5	0	783751	aud_dis	1	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.4150984
1573.5	0	786751	nonsp_aud	6	1	no Gabor shown	2	no Sound played	1	0.7907687
1579.5	0	789751	nonsp_vis	5	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.5469196
1585.5	0	792751	aud_dis	1	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	1.262126
1591.5	0	795751	aud_dis	1	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.8467198
1597.5	0	798751	aud_only	2	1	no Gabor shown	2	no Sound played	1	1.078889
1603.5	0	801751	nonsp_aud	6	3	no Gabor shown	3	no Sound played	1	0.508133
1609.5	0	804751	nonsp_vis	5	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.5826691
1615.5	0	807751	aud_only	2	2	no Gabor shown	3	no Sound played	1	0.5906972
1621.5	0	810751	aud_only	2	2	no Gabor shown	1	no Sound played	1	0.3859965
1627.5	0	813751	aud_only	2	3	no Gabor shown	2	no Sound played	1	0.6461058
1633.5	0	816751	vis_only	4	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.5644694
