onset	duration	sample	trial_type	condition	GaborV	Gabor_stim_file	SoundV	Sound_stim_file	Correct	response_time
1.5	0	751	aud_only	2	1	no Gabor shown	3	no Sound played	1	0.6513841
7.5	0	3751	aud_only	2	1	no Gabor shown	1	no Sound played	1	0.4217722
13.5	0	6751	aud_only	2	1	no Gabor shown	1	no Sound played	1	0.646352
19.5	0	9751	aud_dis	1	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	1.384997
25.5	0	12751	vis_only	4	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.4803596
31.5	0	15751	vis_dis	3	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	1.337912
37.5	0	18751	nonsp_aud	6	1	no Gabor shown	2	no Sound played	1	0.9578467
43.5	0	21751	aud_dis	1	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.9918799
49.5	0	24751	nonsp_aud	6	3	no Gabor shown	2	no Sound played	0	1.239318
55.5	0	27751	aud_only	2	1	no Gabor shown	3	no Sound played	1	0.3723405
61.5	0	30751	vis_only	4	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.4652559
67.5	0	33751	aud_dis	1	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.5159102
73.5	0	36751	aud_dis	1	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	1.511077
79.5	0	39751	vis_dis	3	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.5485825
85.5	0	42751	aud_only	2	1	no Gabor shown	2	no Sound played	1	0.5967435
91.5	0	45751	nonsp_vis	5	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.4931159
97.5	0	48751	vis_dis	3	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.2241785
103.5	0	51751	nonsp_vis	5	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.5599421
109.5	0	54751	nonsp_aud	6	1	no Gabor shown	1	no Sound played	1	1.447195
115.5	0	57751	vis_dis	3	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.1402542
121.5	0	60751	aud_dis	1	2	gabor0_50percent.png	1	stimulus___500Hz.wav	0	0.3162117
127.5	0	63751	vis_only	4	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.7382784
133.5	0	66751	aud_dis	1	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.6130877
139.5	0	69751	aud_dis	1	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	1.035072
145.5	0	72751	aud_dis	1	2	gabor0_50percent.png	1	stimulus___500Hz.wav	0	0.5651548
151.5	0	75751	vis_dis	3	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.2518692
157.5	0	78751	nonsp_vis	5	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.566489
163.5	0	81751	nonsp_vis	5	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.6113535
169.5	0	84751	aud_only	2	3	no Gabor shown	2	no Sound played	1	1.408815
175.5	0	87751	nonsp_aud	6	2	no Gabor shown	1	no Sound played	1	0.8149102
181.5	0	90751	aud_only	2	2	no Gabor shown	1	no Sound played	1	0.4676895
