onset	duration	sample	trial_type	condition	GaborV	Gabor_stim_file	SoundV	Sound_stim_file	Correct	response_time
1.5	0	751	aud_only	2	2	no Gabor shown	2	no Sound played	1	0.520041
7.5	0	3751	vis_dis	3	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.2949768
13.5	0	6751	aud_only	2	2	no Gabor shown	2	no Sound played	1	0.3881621
19.5	0	9751	nonsp_aud	6	3	no Gabor shown	3	no Sound played	1	0.5446741
25.5	0	12751	aud_dis	1	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.3877454
31.5	0	15751	aud_only	2	2	no Gabor shown	2	no Sound played	1	0.6338247
37.5	0	18751	nonsp_vis	5	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	1.022657
43.5	0	21751	vis_dis	3	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	0.4756144
49.5	0	24751	aud_only	2	3	no Gabor shown	3	no Sound played	1	0.3893767
55.5	0	27751	nonsp_aud	6	2	no Gabor shown	3	no Sound played	1	0.5624533
61.5	0	30751	vis_only	4	3	gabor10_50percent.png	1	stimulus___500Hz.wav	1	0.6684379
67.5	0	33751	nonsp_aud	6	2	no Gabor shown	1	no Sound played	1	0.5158289
73.5	0	36751	nonsp_vis	5	1	gabor-10_50percent.png	2	stimulus___1000Hz.wav	1	0.9577462
79.5	0	39751	vis_dis	3	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.397545
85.5	0	42751	vis_only	4	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.6851697
91.5	0	45751	nonsp_aud	6	3	no Gabor shown	1	no Sound played	1	0.5082983
97.5	0	48751	vis_dis	3	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.3460835
103.5	0	51751	aud_only	2	1	no Gabor shown	2	no Sound played	1	0.6117294
109.5	0	54751	nonsp_aud	6	3	no Gabor shown	2	no Sound played	1	0.376697
115.5	0	57751	vis_only	4	1	gabor-10_50percent.png	1	stimulus___500Hz.wav	1	0.7177259
121.5	0	60751	aud_only	2	1	no Gabor shown	3	no Sound played	1	0.2674087
127.5	0	63751	nonsp_vis	5	2	gabor0_50percent.png	2	stimulus___1000Hz.wav	1	0.7529314
133.5	0	66751	vis_dis	3	2	gabor0_50percent.png	1	stimulus___500Hz.wav	1	0.3477623
139.5	0	69751	aud_only	2	2	no Gabor shown	1	no Sound played	1	0.490224
145.5	0	72751	aud_only	2	2	no Gabor shown	2	no Sound played	1	0.5167123
151.5	0	75751	nonsp_aud	6	3	no Gabor shown	3	no Sound played	1	0.8611893
157.5	0	78751	nonsp_aud	6	1	no Gabor shown	3	no Sound played	1	0.5125355
163.5	0	81751	nonsp_vis	5	3	gabor10_50percent.png	3	stimulus___2000Hz.wav	1	1.533652
169.5	0	84751	nonsp_aud	6	2	no Gabor shown	1	no Sound played	1	1.718863
175.5	0	87751	vis_dis	3	2	gabor0_50percent.png	3	stimulus___2000Hz.wav	1	0.5810919
181.5	0	90751	aud_only	2	3	no Gabor shown	3	no Sound played	1	0.4890137
187.5	0	93751	vis_only	4	1	gabor-10_50percent.png	3	stimulus___2000Hz.wav	1	0.8485741
193.5	0	96751	aud_dis	1	3	gabor10_50percent.png	2	stimulus___1000Hz.wav	1	0.8665146
